Venue,Court,Date,Time Start,Time End
Venue 7,Court 0,2020-04-13,21h55,22h55
Venue 7,Court 1,2020-04-13,15h25,19h50
Venue 7,Court 1,2020-04-13,20h50,22h30
Venue 7,Court 2,2020-04-13,18h55,22h40
Venue 8,Court 0,2020-04-13,18h55,21h55
Venue 8,Court 0,2020-04-13,21h55,22h55
Venue 8,Court 1,2020-04-13,15h00,17h30
Venue 8,Court 1,2020-04-13,20h30,21h30
Venue 8,Court 1,2020-04-13,21h35,22h50
Venue 9,Court 0,2020-04-13,09h50,21h25
Venue 9,Court 0,2020-04-13,21h40,22h50
Venue 9,Court 1,2020-04-13,12h50,19h10
Venue 9,Court 1,2020-04-13,21h45,22h45
Venue 10,Court 0,2020-04-13,08h45,22h05
Venue 10,Court 1,2020-04-13,11h40,14h45
Venue 10,Court 1,2020-04-13,20h30,22h00
Venue 11,Court 0,2020-04-13,19h35,21h00
Venue 11,Court 0,2020-04-13,21h55,22h55
Venue 12,Court 0,2020-04-13,14h20,17h00
Venue 12,Court 0,2020-04-13,19h15,22h25
Venue 12,Court 1,2020-04-13,12h40,15h20
Venue 12,Court 1,2020-04-13,19h45,22h35
Venue 12,Court 2,2020-04-13,12h25,20h55
Venue 12,Court 2,2020-04-13,21h45,22h50
Venue 13,Court 0,2020-04-13,09h55,19h45
Venue 13,Court 0,2020-04-13,20h05,21h35
Venue 13,Court 0,2020-04-13,21h40,22h40
Venue 14,Court 0,2020-04-13,12h25,16h50
Venue 14,Court 0,2020-04-13,20h30,22h50
Venue 14,Court 1,2020-04-13,15h25,21h45
Venue 14,Court 1,2020-04-13,21h50,22h50
Venue 15,Court 0,2020-04-13,20h10,21h20
Venue 15,Court 0,2020-04-13,21h30,22h50
Venue 15,Court 1,2020-04-13,18h25,21h05
Venue 15,Court 1,2020-04-13,21h40,22h40
Venue 16,Court 0,2020-04-13,16h55,18h25
Venue 16,Court 0,2020-04-13,20h05,22h15
Venue 16,Court 1,2020-04-13,17h05,19h35
Venue 16,Court 1,2020-04-13,20h50,22h20
Venue 16,Court 2,2020-04-13,13h45,16h05
Venue 16,Court 2,2020-04-13,17h10,18h15
Venue 16,Court 2,2020-04-13,20h25,22h05
Venue 16,Court 3,2020-04-13,16h30,19h55
Venue 16,Court 3,2020-04-13,20h30,22h30
Venue 17,Court 0,2020-04-13,16h20,17h40
Venue 17,Court 0,2020-04-13,17h45,19h45
Venue 17,Court 0,2020-04-13,20h55,21h55
Venue 17,Court 0,2020-04-13,21h55,22h55
Venue 0,Court 0,2020-04-14,11h05,18h35
Venue 0,Court 0,2020-04-14,20h25,22h05
Venue 1,Court 0,2020-04-14,10h40,21h30
Venue 1,Court 0,2020-04-14,21h30,22h40
Venue 1,Court 1,2020-04-14,20h55,22h45
Venue 2,Court 0,2020-04-14,13h35,19h20
Venue 2,Court 0,2020-04-14,20h55,22h40
Venue 2,Court 1,2020-04-14,10h30,12h25
Venue 2,Court 1,2020-04-14,18h30,21h20
Venue 2,Court 1,2020-04-14,21h40,22h50
Venue 2,Court 2,2020-04-14,16h25,19h55
Venue 2,Court 2,2020-04-14,21h00,22h05
Venue 2,Court 3,2020-04-14,11h10,17h15
Venue 2,Court 3,2020-04-14,18h20,19h55
Venue 2,Court 3,2020-04-14,21h40,22h40
Venue 2,Court 4,2020-04-14,14h30,21h30
Venue 2,Court 4,2020-04-14,21h35,22h45
Venue 3,Court 0,2020-04-14,11h10,15h30
Venue 3,Court 0,2020-04-14,15h50,20h20
Venue 3,Court 0,2020-04-14,21h15,22h35
Venue 3,Court 1,2020-04-14,09h35,14h25
Venue 3,Court 1,2020-04-14,21h30,22h35
Venue 4,Court 0,2020-04-14,18h55,20h45
Venue 4,Court 0,2020-04-14,21h35,22h40
Venue 4,Court 1,2020-04-14,10h35,15h20
Venue 4,Court 1,2020-04-14,16h00,21h30
Venue 4,Court 1,2020-04-14,21h30,22h30
Venue 4,Court 2,2020-04-14,11h10,19h05
Venue 4,Court 2,2020-04-14,19h25,22h35
Venue 5,Court 0,2020-04-14,20h40,22h00
Venue 5,Court 1,2020-04-14,20h50,22h35
Venue 6,Court 0,2020-04-14,16h05,17h50
Venue 6,Court 0,2020-04-14,20h25,22h20
Venue 6,Court 1,2020-04-14,21h40,22h40
Venue 6,Court 2,2020-04-14,09h00,22h40
Venue 7,Court 0,2020-04-14,18h50,21h50
Venue 7,Court 0,2020-04-14,21h50,22h50
Venue 7,Court 1,2020-04-14,17h05,19h50
Venue 7,Court 1,2020-04-14,21h30,22h40
Venue 7,Court 2,2020-04-14,12h40,18h20
Venue 7,Court 2,2020-04-14,21h35,22h50
Venue 8,Court 0,2020-04-14,21h40,22h50
Venue 8,Court 1,2020-04-14,18h05,19h55
Venue 8,Court 1,2020-04-14,20h55,22h15
Venue 9,Court 0,2020-04-14,09h15,13h10
Venue 9,Court 0,2020-04-14,21h20,22h50
Venue 9,Court 1,2020-04-14,11h40,20h45
Venue 9,Court 1,2020-04-14,21h30,22h35
Venue 10,Court 0,2020-04-14,13h50,18h15
Venue 10,Court 0,2020-04-14,19h30,22h10
Venue 10,Court 1,2020-04-14,11h05,21h55
Venue 10,Court 1,2020-04-14,21h55,22h55
Venue 11,Court 0,2020-04-14,09h15,18h40
Venue 11,Court 0,2020-04-14,19h55,21h05
Venue 11,Court 0,2020-04-14,21h55,22h55
Venue 12,Court 0,2020-04-14,14h00,15h40
Venue 12,Court 0,2020-04-14,17h15,21h00
Venue 12,Court 0,2020-04-14,21h00,22h15
Venue 12,Court 1,2020-04-14,15h20,22h10
Venue 12,Court 2,2020-04-14,20h20,21h50
Venue 12,Court 2,2020-04-14,21h55,22h55
Venue 13,Court 0,2020-04-14,17h25,21h35
Venue 13,Court 0,2020-04-14,21h35,22h40
Venue 14,Court 0,2020-04-14,17h30,19h30
Venue 14,Court 0,2020-04-14,20h20,22h50
Venue 14,Court 1,2020-04-14,09h05,12h10
Venue 14,Court 1,2020-04-14,19h00,22h45
Venue 15,Court 0,2020-04-14,19h45,21h10
Venue 15,Court 0,2020-04-14,21h35,22h40
Venue 15,Court 1,2020-04-14,10h05,11h45
Venue 15,Court 1,2020-04-14,19h30,21h15
Venue 15,Court 1,2020-04-14,21h55,22h55
Venue 16,Court 0,2020-04-14,14h10,21h50
Venue 16,Court 0,2020-04-14,21h50,22h50
Venue 16,Court 1,2020-04-14,16h20,18h10
Venue 16,Court 1,2020-04-14,19h55,22h20
Venue 16,Court 2,2020-04-14,09h05,17h40
Venue 16,Court 2,2020-04-14,18h55,22h35
Venue 16,Court 3,2020-04-14,16h20,19h55
Venue 16,Court 3,2020-04-14,20h25,22h30
Venue 17,Court 0,2020-04-14,11h30,21h00
Venue 17,Court 0,2020-04-14,21h20,22h20
Venue 0,Court 0,2020-04-15,17h50,19h00
Venue 0,Court 0,2020-04-15,21h25,22h50
Venue 1,Court 0,2020-04-15,18h00,22h05
Venue 1,Court 1,2020-04-15,10h05,16h40
Venue 1,Court 1,2020-04-15,16h45,17h50
Venue 1,Court 1,2020-04-15,21h30,22h50
Venue 2,Court 0,2020-04-15,17h40,21h30
Venue 2,Court 0,2020-04-15,21h35,22h40
Venue 2,Court 1,2020-04-15,13h15,19h25
Venue 2,Court 1,2020-04-15,21h55,22h55
Venue 2,Court 2,2020-04-15,19h10,22h45
Venue 2,Court 3,2020-04-15,16h15,17h35
Venue 2,Court 3,2020-04-15,20h05,22h30
Venue 2,Court 4,2020-04-15,18h30,20h40
Venue 2,Court 4,2020-04-15,21h45,22h50
Venue 3,Court 0,2020-04-15,08h00,18h10
Venue 3,Court 0,2020-04-15,20h10,22h45
Venue 3,Court 1,2020-04-15,13h05,15h55
Venue 3,Court 1,2020-04-15,21h15,22h45
Venue 4,Court 0,2020-04-15,09h20,20h30
Venue 4,Court 0,2020-04-15,20h30,22h30
Venue 4,Court 1,2020-04-15,16h55,20h55
Venue 4,Court 1,2020-04-15,20h55,22h05
Venue 4,Court 2,2020-04-15,18h50,20h10
Venue 4,Court 2,2020-04-15,20h35,22h40
Venue 5,Court 0,2020-04-15,08h10,09h45
Venue 5,Court 0,2020-04-15,15h50,19h40
Venue 5,Court 0,2020-04-15,21h20,22h50
Venue 5,Court 1,2020-04-15,18h00,22h35
Venue 6,Court 0,2020-04-15,20h40,22h15
Venue 6,Court 1,2020-04-15,12h00,17h35
Venue 6,Court 1,2020-04-15,21h00,22h10
Venue 6,Court 2,2020-04-15,14h55,21h15
Venue 6,Court 2,2020-04-15,21h45,22h45
Venue 7,Court 0,2020-04-15,11h30,15h05
Venue 7,Court 0,2020-04-15,19h40,22h25
Venue 7,Court 1,2020-04-15,14h10,21h50
Venue 7,Court 1,2020-04-15,21h55,22h55
Venue 7,Court 2,2020-04-15,18h50,21h35
Venue 7,Court 2,2020-04-15,21h55,22h55
Venue 8,Court 0,2020-04-15,12h50,15h55
Venue 8,Court 0,2020-04-15,17h30,21h45
Venue 8,Court 0,2020-04-15,21h50,22h50
Venue 8,Court 1,2020-04-15,21h30,22h45
Venue 9,Court 0,2020-04-15,11h15,20h55
Venue 9,Court 0,2020-04-15,20h55,22h45
Venue 9,Court 1,2020-04-15,14h35,21h10
Venue 9,Court 1,2020-04-15,21h45,22h50
Venue 10,Court 0,2020-04-15,16h20,17h25
Venue 10,Court 0,2020-04-15,21h15,22h15
Venue 10,Court 1,2020-04-15,08h15,18h15
Venue 10,Court 1,2020-04-15,20h10,21h15
Venue 10,Court 1,2020-04-15,21h30,22h30
Venue 11,Court 0,2020-04-15,13h10,15h10
Venue 11,Court 0,2020-04-15,17h00,21h45
Venue 11,Court 0,2020-04-15,21h45,22h45
Venue 12,Court 0,2020-04-15,09h30,14h10
Venue 12,Court 0,2020-04-15,17h00,18h40
Venue 12,Court 0,2020-04-15,21h00,22h00
Venue 12,Court 1,2020-04-15,16h40,22h45
Venue 12,Court 2,2020-04-15,19h50,21h30
Venue 12,Court 2,2020-04-15,21h35,22h45
Venue 13,Court 0,2020-04-15,16h15,22h00
Venue 14,Court 0,2020-04-15,14h50,16h50
Venue 14,Court 0,2020-04-15,21h50,22h50
Venue 14,Court 1,2020-04-15,14h40,21h45
Venue 14,Court 1,2020-04-15,21h55,22h55
Venue 15,Court 0,2020-04-15,21h45,22h45
Venue 15,Court 1,2020-04-15,19h40,22h20
Venue 16,Court 0,2020-04-15,11h15,20h10
Venue 16,Court 0,2020-04-15,20h35,21h55
Venue 16,Court 0,2020-04-15,21h55,22h55
Venue 16,Court 1,2020-04-15,19h20,20h40
Venue 16,Court 1,2020-04-15,21h25,22h25
Venue 16,Court 2,2020-04-15,18h20,20h30
Venue 16,Court 2,2020-04-15,20h55,21h55
Venue 16,Court 2,2020-04-15,21h55,22h55
Venue 16,Court 3,2020-04-15,08h25,22h20
Venue 17,Court 0,2020-04-15,16h55,20h15
Venue 17,Court 0,2020-04-15,20h20,21h45
Venue 17,Court 0,2020-04-15,21h50,22h50
Venue 0,Court 0,2020-04-16,16h05,20h10
Venue 0,Court 0,2020-04-16,21h35,22h35
Venue 1,Court 0,2020-04-16,09h50,18h25
Venue 1,Court 0,2020-04-16,18h25,22h20
Venue 1,Court 1,2020-04-16,16h55,22h45
Venue 2,Court 0,2020-04-16,12h55,20h00
Venue 2,Court 0,2020-04-16,20h05,21h20
Venue 2,Court 0,2020-04-16,21h30,22h30
Venue 2,Court 1,2020-04-16,14h05,20h00
Venue 2,Court 1,2020-04-16,20h35,22h00
Venue 2,Court 2,2020-04-16,19h40,22h15
Venue 2,Court 3,2020-04-16,18h00,20h00
Venue 2,Court 3,2020-04-16,20h25,21h50
Venue 2,Court 3,2020-04-16,21h50,22h50
Venue 2,Court 4,2020-04-16,09h45,14h55
Venue 2,Court 4,2020-04-16,19h45,22h15
Venue 3,Court 0,2020-04-16,11h40,22h25
Venue 3,Court 1,2020-04-16,16h35,21h30
Venue 3,Court 1,2020-04-16,21h55,22h55
Venue 4,Court 0,2020-04-16,08h40,20h30
Venue 4,Court 0,2020-04-16,21h35,22h40
Venue 4,Court 1,2020-04-16,17h50,18h50
Venue 4,Court 1,2020-04-16,19h35,22h30
Venue 4,Court 2,2020-04-16,21h10,22h45
Venue 5,Court 0,2020-04-16,08h15,22h10
Venue 5,Court 1,2020-04-16,14h50,18h00
Venue 5,Court 1,2020-04-16,20h00,22h30
Venue 6,Court 0,2020-04-16,09h10,12h00
Venue 6,Court 0,2020-04-16,21h00,22h25
Venue 6,Court 1,2020-04-16,18h30,21h55
Venue 6,Court 1,2020-04-16,21h55,22h55
Venue 6,Court 2,2020-04-16,14h50,19h00
Venue 6,Court 2,2020-04-16,20h35,21h35
Venue 6,Court 2,2020-04-16,21h45,22h50
Venue 7,Court 0,2020-04-16,12h45,15h30
Venue 7,Court 0,2020-04-16,21h00,22h50
Venue 7,Court 1,2020-04-16,21h40,22h45
Venue 7,Court 2,2020-04-16,10h10,20h05
Venue 7,Court 2,2020-04-16,21h10,22h15
Venue 8,Court 0,2020-04-16,19h35,22h40
Venue 8,Court 1,2020-04-16,19h05,22h35
Venue 9,Court 0,2020-04-16,08h10,10h40
Venue 9,Court 0,2020-04-16,16h35,20h05
Venue 9,Court 0,2020-04-16,20h50,22h20
Venue 9,Court 1,2020-04-16,15h45,21h15
Venue 9,Court 1,2020-04-16,21h25,22h30
Venue 10,Court 0,2020-04-16,13h40,22h25
Venue 10,Court 1,2020-04-16,11h00,20h05
Venue 10,Court 1,2020-04-16,20h15,21h35
Venue 10,Court 1,2020-04-16,21h45,22h45
Venue 11,Court 0,2020-04-16,21h40,22h40
Venue 12,Court 0,2020-04-16,12h20,21h30
Venue 12,Court 0,2020-04-16,21h35,22h45
Venue 12,Court 1,2020-04-16,13h35,15h35
Venue 12,Court 1,2020-04-16,17h55,19h50
Venue 12,Court 1,2020-04-16,20h25,21h55
Venue 12,Court 1,2020-04-16,21h55,22h55
Venue 12,Court 2,2020-04-16,20h05,21h10
Venue 12,Court 2,2020-04-16,21h45,22h50
Venue 13,Court 0,2020-04-16,21h50,22h50
Venue 14,Court 0,2020-04-16,13h30,21h25
Venue 14,Court 0,2020-04-16,21h55,22h55
Venue 14,Court 1,2020-04-16,13h00,20h00
Venue 14,Court 1,2020-04-16,21h35,22h45
Venue 15,Court 0,2020-04-16,10h35,14h00
Venue 15,Court 0,2020-04-16,18h10,22h30
Venue 15,Court 1,2020-04-16,15h40,18h10
Venue 15,Court 1,2020-04-16,19h30,22h10
Venue 16,Court 0,2020-04-16,21h20,22h20
Venue 16,Court 1,2020-04-16,14h55,22h40
Venue 16,Court 2,2020-04-16,16h55,18h35
Venue 16,Court 2,2020-04-16,21h00,22h15
Venue 16,Court 3,2020-04-16,08h35,14h55
Venue 16,Court 3,2020-04-16,21h30,22h35
Venue 17,Court 0,2020-04-16,16h10,18h25
Venue 17,Court 0,2020-04-16,21h30,22h30
Venue 0,Court 0,2020-04-17,10h20,17h30
Venue 0,Court 0,2020-04-17,20h55,22h00
Venue 1,Court 0,2020-04-17,10h25,22h10
Venue 1,Court 1,2020-04-17,12h45,16h25
Venue 1,Court 1,2020-04-17,20h40,22h00
Venue 2,Court 0,2020-04-17,21h30,22h30
Venue 2,Court 1,2020-04-17,20h20,22h05
Venue 2,Court 2,2020-04-17,19h10,22h35
Venue 2,Court 3,2020-04-17,16h20,22h10
Venue 2,Court 4,2020-04-17,18h50,22h05
Venue 3,Court 0,2020-04-17,13h45,15h35
Venue 3,Court 0,2020-04-17,15h55,16h55
Venue 3,Court 0,2020-04-17,20h15,21h35
Venue 3,Court 0,2020-04-17,21h50,22h50
Venue 3,Court 1,2020-04-17,19h00,22h45
Venue 4,Court 0,2020-04-17,16h20,17h35
Venue 4,Court 0,2020-04-17,18h00,22h05
Venue 4,Court 1,2020-04-17,14h50,18h00
Venue 4,Court 1,2020-04-17,20h15,21h55
Venue 4,Court 1,2020-04-17,21h55,22h55
Venue 4,Court 2,2020-04-17,15h45,21h10
Venue 4,Court 2,2020-04-17,21h50,22h50
Venue 5,Court 0,2020-04-17,17h35,20h00
Venue 5,Court 0,2020-04-17,21h35,22h50
Venue 5,Court 1,2020-04-17,15h30,17h00
Venue 5,Court 1,2020-04-17,19h50,21h30
Venue 5,Court 1,2020-04-17,21h50,22h50
Venue 6,Court 0,2020-04-17,11h15,21h50
Venue 6,Court 0,2020-04-17,21h50,22h50
Venue 6,Court 1,2020-04-17,17h30,20h55
Venue 6,Court 1,2020-04-17,21h15,22h30
Venue 6,Court 2,2020-04-17,14h25,22h05
Venue 7,Court 0,2020-04-17,19h05,21h30
Venue 7,Court 0,2020-04-17,21h55,22h55
Venue 7,Court 1,2020-04-17,20h35,21h45
Venue 7,Court 1,2020-04-17,21h50,22h50
Venue 7,Court 2,2020-04-17,14h15,15h25
Venue 7,Court 2,2020-04-17,19h50,21h10
Venue 7,Court 2,2020-04-17,21h30,22h40
Venue 8,Court 0,2020-04-17,15h05,16h55
Venue 8,Court 0,2020-04-17,20h50,21h50
Venue 8,Court 0,2020-04-17,21h55,22h55
Venue 8,Court 1,2020-04-17,11h25,22h25
Venue 9,Court 0,2020-04-17,16h05,20h40
Venue 9,Court 0,2020-04-17,21h35,22h45
Venue 9,Court 1,2020-04-17,08h25,19h15
Venue 9,Court 1,2020-04-17,21h30,22h30
Venue 10,Court 0,2020-04-17,09h55,13h30
Venue 10,Court 0,2020-04-17,20h20,21h40
Venue 10,Court 0,2020-04-17,21h50,22h50
Venue 10,Court 1,2020-04-17,16h40,21h40
Venue 10,Court 1,2020-04-17,21h55,22h55
Venue 11,Court 0,2020-04-17,16h30,22h25
Venue 12,Court 0,2020-04-17,19h55,21h05
Venue 12,Court 0,2020-04-17,21h05,22h25
Venue 12,Court 1,2020-04-17,18h10,21h35
Venue 12,Court 1,2020-04-17,21h40,22h40
Venue 12,Court 2,2020-04-17,11h55,18h50
Venue 12,Court 2,2020-04-17,20h50,22h30
Venue 13,Court 0,2020-04-17,14h55,18h10
Venue 13,Court 0,2020-04-17,20h35,22h10
Venue 14,Court 0,2020-04-17,19h50,21h50
Venue 14,Court 0,2020-04-17,21h50,22h50
Venue 14,Court 1,2020-04-17,20h25,22h25
Venue 15,Court 0,2020-04-17,09h30,11h10
Venue 15,Court 0,2020-04-17,16h50,21h30
Venue 15,Court 0,2020-04-17,21h45,22h50
Venue 15,Court 1,2020-04-17,15h40,17h05
Venue 15,Court 1,2020-04-17,19h10,22h45
Venue 16,Court 0,2020-04-17,13h55,22h50
Venue 16,Court 1,2020-04-17,09h00,16h55
Venue 16,Court 1,2020-04-17,19h55,22h05
Venue 16,Court 2,2020-04-17,15h30,22h10
Venue 16,Court 3,2020-04-17,12h40,17h35
Venue 16,Court 3,2020-04-17,21h00,22h40
Venue 17,Court 0,2020-04-17,13h05,15h30
Venue 17,Court 0,2020-04-17,16h55,18h05
Venue 17,Court 0,2020-04-17,18h40,21h00
Venue 17,Court 0,2020-04-17,21h00,22h45
Venue 0,Court 0,2020-04-18,11h35,14h55
Venue 0,Court 0,2020-04-18,15h10,19h45
Venue 0,Court 0,2020-04-18,20h20,22h40
Venue 1,Court 0,2020-04-18,20h40,21h55
Venue 1,Court 0,2020-04-18,21h55,22h55
Venue 1,Court 1,2020-04-18,09h55,13h40
Venue 1,Court 1,2020-04-18,21h30,22h40
Venue 2,Court 0,2020-04-18,15h55,19h10
Venue 2,Court 0,2020-04-18,19h30,21h10
Venue 2,Court 0,2020-04-18,21h25,22h40
Venue 2,Court 1,2020-04-18,18h10,20h20
Venue 2,Court 1,2020-04-18,21h35,22h35
Venue 2,Court 2,2020-04-18,20h40,21h40
Venue 2,Court 2,2020-04-18,21h50,22h50
Venue 2,Court 3,2020-04-18,15h25,22h05
Venue 2,Court 4,2020-04-18,09h20,11h25
Venue 2,Court 4,2020-04-18,14h10,15h55
Venue 2,Court 4,2020-04-18,16h50,20h00
Venue 2,Court 4,2020-04-18,21h25,22h50
Venue 3,Court 0,2020-04-18,18h40,22h20
Venue 3,Court 1,2020-04-18,19h05,22h15
Venue 4,Court 0,2020-04-18,21h05,22h20
Venue 4,Court 1,2020-04-18,18h20,20h25
Venue 4,Court 1,2020-04-18,20h40,22h10
Venue 4,Court 2,2020-04-18,09h35,13h20
Venue 4,Court 2,2020-04-18,21h15,22h25
Venue 5,Court 0,2020-04-18,20h55,21h55
Venue 5,Court 0,2020-04-18,21h55,22h55
Venue 5,Court 1,2020-04-18,09h40,12h40
Venue 5,Court 1,2020-04-18,14h25,22h45
Venue 6,Court 0,2020-04-18,17h30,22h40
Venue 6,Court 1,2020-04-18,21h50,22h50
Venue 6,Court 2,2020-04-18,21h30,22h40
Venue 7,Court 0,2020-04-18,10h50,21h30
Venue 7,Court 0,2020-04-18,21h55,22h55
Venue 7,Court 1,2020-04-18,14h30,15h40
Venue 7,Court 1,2020-04-18,21h25,22h40
Venue 7,Court 2,2020-04-18,15h00,21h40
Venue 7,Court 2,2020-04-18,21h50,22h50
Venue 8,Court 0,2020-04-18,10h30,15h20
Venue 8,Court 0,2020-04-18,16h20,22h45
Venue 8,Court 1,2020-04-18,12h00,21h10
Venue 8,Court 1,2020-04-18,21h55,22h55
Venue 9,Court 0,2020-04-18,15h40,20h00
Venue 9,Court 0,2020-04-18,21h20,22h25
Venue 9,Court 1,2020-04-18,16h05,21h15
Venue 9,Court 1,2020-04-18,21h20,22h30
Venue 10,Court 0,2020-04-18,11h30,15h05
Venue 10,Court 0,2020-04-18,15h25,19h50
Venue 10,Court 0,2020-04-18,21h45,22h50
Venue 10,Court 1,2020-04-18,20h10,22h05
Venue 11,Court 0,2020-04-18,12h15,20h55
Venue 11,Court 0,2020-04-18,21h20,22h35
Venue 12,Court 0,2020-04-18,15h00,20h05
Venue 12,Court 0,2020-04-18,20h55,22h45
Venue 12,Court 1,2020-04-18,15h40,18h55
Venue 12,Court 1,2020-04-18,19h35,21h25
Venue 12,Court 1,2020-04-18,21h35,22h45
Venue 12,Court 2,2020-04-18,08h10,11h05
Venue 12,Court 2,2020-04-18,17h30,18h45
Venue 12,Court 2,2020-04-18,18h50,21h45
Venue 12,Court 2,2020-04-18,21h50,22h50
Venue 13,Court 0,2020-04-18,12h10,21h35
Venue 13,Court 0,2020-04-18,21h55,22h55
Venue 14,Court 0,2020-04-18,18h05,20h00
Venue 14,Court 0,2020-04-18,21h15,22h45
Venue 14,Court 1,2020-04-18,18h05,21h20
Venue 14,Court 1,2020-04-18,21h25,22h40
Venue 15,Court 0,2020-04-18,16h35,20h00
Venue 15,Court 0,2020-04-18,21h25,22h25
Venue 15,Court 1,2020-04-18,08h05,15h25
Venue 15,Court 1,2020-04-18,17h45,21h55
Venue 15,Court 1,2020-04-18,21h55,22h55
Venue 16,Court 0,2020-04-18,10h40,22h30
Venue 16,Court 1,2020-04-18,08h15,14h50
Venue 16,Court 1,2020-04-18,18h10,20h30
Venue 16,Court 1,2020-04-18,20h40,22h50
Venue 16,Court 2,2020-04-18,08h25,13h25
Venue 16,Court 2,2020-04-18,16h45,21h35
Venue 16,Court 2,2020-04-18,21h55,22h55
Venue 16,Court 3,2020-04-18,13h55,21h55
Venue 16,Court 3,2020-04-18,21h55,22h55
Venue 17,Court 0,2020-04-18,15h25,19h25
Venue 17,Court 0,2020-04-18,21h50,22h50
Venue 0,Court 0,2020-04-19,20h40,22h05
Venue 1,Court 0,2020-04-19,09h50,20h00
Venue 1,Court 0,2020-04-19,21h15,22h30
Venue 1,Court 1,2020-04-19,10h30,13h40
Venue 1,Court 1,2020-04-19,14h20,15h55
Venue 1,Court 1,2020-04-19,18h40,21h20
Venue 1,Court 1,2020-04-19,21h45,22h45
Venue 2,Court 0,2020-04-19,13h10,19h55
Venue 2,Court 0,2020-04-19,21h40,22h40
Venue 2,Court 1,2020-04-19,14h40,21h30
Venue 2,Court 1,2020-04-19,21h45,22h45
Venue 2,Court 2,2020-04-19,11h30,19h40
Venue 2,Court 2,2020-04-19,20h30,21h55
Venue 2,Court 2,2020-04-19,21h55,22h55
Venue 2,Court 3,2020-04-19,18h05,21h15
Venue 2,Court 3,2020-04-19,21h45,22h50
Venue 2,Court 4,2020-04-19,14h10,19h45
Venue 2,Court 4,2020-04-19,21h30,22h45
Venue 3,Court 0,2020-04-19,15h05,20h10
Venue 3,Court 0,2020-04-19,20h55,22h35
Venue 3,Court 1,2020-04-19,15h20,22h45
Venue 4,Court 0,2020-04-19,15h40,19h15
Venue 4,Court 0,2020-04-19,21h35,22h45
Venue 4,Court 1,2020-04-19,14h35,18h10
Venue 4,Court 1,2020-04-19,20h30,21h55
Venue 4,Court 1,2020-04-19,21h55,22h55
Venue 4,Court 2,2020-04-19,08h20,11h50
Venue 4,Court 2,2020-04-19,15h45,21h05
Venue 4,Court 2,2020-04-19,21h20,22h45
Venue 5,Court 0,2020-04-19,19h35,21h40
Venue 5,Court 0,2020-04-19,21h40,22h50
Venue 5,Court 1,2020-04-19,15h45,22h45
Venue 6,Court 0,2020-04-19,09h45,16h35
Venue 6,Court 0,2020-04-19,17h25,20h20
Venue 6,Court 0,2020-04-19,21h50,22h50
Venue 6,Court 1,2020-04-19,13h10,17h40
Venue 6,Court 1,2020-04-19,19h00,21h55
Venue 6,Court 1,2020-04-19,21h55,22h55
Venue 6,Court 2,2020-04-19,18h55,22h05
Venue 7,Court 0,2020-04-19,11h45,15h05
Venue 7,Court 0,2020-04-19,17h25,21h50
Venue 7,Court 0,2020-04-19,21h50,22h50
Venue 7,Court 1,2020-04-19,14h10,18h00
Venue 7,Court 1,2020-04-19,20h05,22h50
Venue 7,Court 2,2020-04-19,14h15,18h15
Venue 7,Court 2,2020-04-19,18h50,22h25
Venue 8,Court 0,2020-04-19,10h10,12h35
Venue 8,Court 0,2020-04-19,16h25,17h45
Venue 8,Court 0,2020-04-19,21h10,22h45
Venue 8,Court 1,2020-04-19,09h50,14h15
Venue 8,Court 1,2020-04-19,14h40,21h35
Venue 8,Court 1,2020-04-19,21h35,22h40
Venue 9,Court 0,2020-04-19,16h35,18h05
Venue 9,Court 0,2020-04-19,18h25,22h35
Venue 9,Court 1,2020-04-19,08h15,13h35
Venue 9,Court 1,2020-04-19,20h10,22h00
Venue 10,Court 0,2020-04-19,10h25,19h20
Venue 10,Court 0,2020-04-19,19h50,21h40
Venue 10,Court 0,2020-04-19,21h40,22h40
Venue 10,Court 1,2020-04-19,21h30,22h30
Venue 11,Court 0,2020-04-19,08h00,18h55
Venue 11,Court 0,2020-04-19,20h55,22h15
Venue 12,Court 0,2020-04-19,13h10,22h20
Venue 12,Court 1,2020-04-19,18h20,19h45
Venue 12,Court 1,2020-04-19,20h25,22h05
Venue 12,Court 2,2020-04-19,21h10,22h30
Venue 13,Court 0,2020-04-19,14h00,22h50
Venue 14,Court 0,2020-04-19,18h00,22h00
Venue 14,Court 1,2020-04-19,17h00,19h30
Venue 14,Court 1,2020-04-19,20h45,22h50
Venue 15,Court 0,2020-04-19,21h15,22h20
Venue 15,Court 1,2020-04-19,21h30,22h30
Venue 16,Court 0,2020-04-19,20h25,22h35
Venue 16,Court 1,2020-04-19,21h40,22h40
Venue 16,Court 2,2020-04-19,18h10,20h30
Venue 16,Court 2,2020-04-19,21h35,22h35
Venue 16,Court 3,2020-04-19,11h10,12h15
Venue 16,Court 3,2020-04-19,16h45,18h35
Venue 16,Court 3,2020-04-19,21h05,22h30
Venue 17,Court 0,2020-04-19,10h10,21h10
Venue 17,Court 0,2020-04-19,21h55,22h55
Venue 0,Court 0,2020-04-20,11h55,22h50
Venue 1,Court 0,2020-04-20,12h00,15h15
Venue 1,Court 0,2020-04-20,20h40,22h50
Venue 1,Court 1,2020-04-20,20h55,22h10
Venue 2,Court 0,2020-04-20,16h30,18h25
Venue 2,Court 0,2020-04-20,19h10,22h40
